"seg_id","waterbody","huc_10","basin_name","class","water_type","segment_assessment","use","use_assessment","parameter","grandfathered_from_listings","data_supported","stayCALM_param_eval"
"1301-0035","Oscawana Lake",203010101,"Lower Hudson River","a","pond","IR4c_impaired","fishing","IR3_unassessed","No_Data","no","yes","unassessed"
"1301-0035","Oscawana Lake",203010101,"Lower Hudson River","a","pond","IR4c_impaired","primary_contact_recreation","IR4a_impaired_confirmed","phosphorus","yes","no","unassessed"
"1301-0035","Oscawana Lake",203010101,"Lower Hudson River","a","pond","IR4c_impaired","secondary_contact_recreation","IR4c_impaired_confirmed","algal_weed_growth","yes","no","unassessed"
"1301-0035","Oscawana Lake",203010101,"Lower Hudson River","a","pond","IR4c_impaired","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0035","Oscawana Lake",203010101,"Lower Hudson River","a","pond","IR4c_impaired","source_of_water_supply","IR3_unassessed","No_Data","no","yes","unassessed"
"1301-0037","Roaring Brook Lake",203010101,"Lower Hudson River","b","pond","IR4c_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0037","Roaring Brook Lake",203010101,"Lower Hudson River","b","pond","IR4c_impaired","fishing","IR3_unassessed","ammonia","no","yes","unassessed"
"1301-0037","Roaring Brook Lake",203010101,"Lower Hudson River","b","pond","IR4c_impaired","primary_contact_recreation","IR1_fully-supported_confirmed","phosphorus","no","yes","fully-supported_confirmed"
"1301-0037","Roaring Brook Lake",203010101,"Lower Hudson River","b","pond","IR4c_impaired","secondary_contact_recreation","IR4c_impaired_confirmed","algal_weed_growth","yes","no","unassessed"
"1301-0037","Roaring Brook Lake",203010101,"Lower Hudson River","b","pond","IR4c_impaired","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0037","Roaring Brook Lake",203010101,"Lower Hudson River","b","pond","IR4c_impaired","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0042","Glass Lake",202000603,"Lower Hudson River","b(t)","pond","IR2_some-uses-supported","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0042","Glass Lake",202000603,"Lower Hudson River","b(t)","pond","IR2_some-uses-supported","fishing","IR3_unassessed","ammonia","no","yes","unassessed"
"1301-0042","Glass Lake",202000603,"Lower Hudson River","b(t)","pond","IR2_some-uses-supported","primary_contact_recreation","IR1_fully-supported_confirmed","phosphorus","no","yes","fully-supported_confirmed"
"1301-0042","Glass Lake",202000603,"Lower Hudson River","b(t)","pond","IR2_some-uses-supported","secondary_contact_recreation","IR1_fully-supported_confirmed","phosphorus","no","yes","fully-supported_confirmed"
"1301-0042","Glass Lake",202000603,"Lower Hudson River","b(t)","pond","IR2_some-uses-supported","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0042","Glass Lake",202000603,"Lower Hudson River","b(t)","pond","IR2_some-uses-supported","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0043","Snyders Lake",202000603,"Lower Hudson River","b","pond","IR5_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0043","Snyders Lake",202000603,"Lower Hudson River","b","pond","IR5_impaired","fishing","IR3_unassessed","ammonia","no","yes","unassessed"
"1301-0043","Snyders Lake",202000603,"Lower Hudson River","b","pond","IR5_impaired","primary_contact_recreation","IR5_impaired_confirmed","phosphorus","yes","no","impaired_unconfirmed"
"1301-0043","Snyders Lake",202000603,"Lower Hudson River","b","pond","IR5_impaired","secondary_contact_recreation","IR3_impaired_unconfirmed","phosphorus","no","yes","impaired_unconfirmed"
"1301-0043","Snyders Lake",202000603,"Lower Hudson River","b","pond","IR5_impaired","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0043","Snyders Lake",202000603,"Lower Hudson River","b","pond","IR5_impaired","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0053","Lake Meahagh",203010101,"Lower Hudson River","c","pond","IR5_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0053","Lake Meahagh",203010101,"Lower Hudson River","c","pond","IR5_impaired","fishing","IR3_unassessed","No_Data","no","yes","unassessed"
"1301-0053","Lake Meahagh",203010101,"Lower Hudson River","c","pond","IR5_impaired","primary_contact_recreation","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0053","Lake Meahagh",203010101,"Lower Hudson River","c","pond","IR5_impaired","secondary_contact_recreation","IR5_impaired_confirmed","phosphorus","yes","no","unassessed"
"1301-0053","Lake Meahagh",203010101,"Lower Hudson River","c","pond","IR5_impaired","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0053","Lake Meahagh",203010101,"Lower Hudson River","c","pond","IR5_impaired","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0059","Sleepy Hollow Lake",202000611,"Lower Hudson River","a","pond","IR5_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0059","Sleepy Hollow Lake",202000611,"Lower Hudson River","a","pond","IR5_impaired","fishing","IR3_fully-supported_unconfirmed","nitrite","no","yes","fully-supported_unconfirmed"
"1301-0059","Sleepy Hollow Lake",202000611,"Lower Hudson River","a","pond","IR5_impaired","primary_contact_recreation","IR5_impaired_confirmed","phosphorus; silt_sediment","no","yes","impaired-pollutant_confirmed"
"1301-0059","Sleepy Hollow Lake",202000611,"Lower Hudson River","a","pond","IR5_impaired","primary_contact_recreation","IR5_impaired_confirmed","phosphorus; silt_sediment","yes","no","unassessed"
"1301-0059","Sleepy Hollow Lake",202000611,"Lower Hudson River","a","pond","IR5_impaired","secondary_contact_recreation","IR5_impaired_confirmed","phosphorus","no","yes","impaired-pollutant_confirmed"
"1301-0059","Sleepy Hollow Lake",202000611,"Lower Hudson River","a","pond","IR5_impaired","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0059","Sleepy Hollow Lake",202000611,"Lower Hudson River","a","pond","IR5_impaired","source_of_water_supply","IR3_stressed_unconfirmed","arsenic","no","yes","stressed_unconfirmed"
"1301-0091","Barger Pond",203010101,"Lower Hudson River","b","pond","IR5_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0091","Barger Pond",203010101,"Lower Hudson River","b","pond","IR5_impaired","fishing","IR5_impaired_confirmed","dissolved_oxygen","yes","no","unassessed"
"1301-0091","Barger Pond",203010101,"Lower Hudson River","b","pond","IR5_impaired","primary_contact_recreation","IR5_impaired_confirmed","phosphorus","no","yes","impaired-pollutant_confirmed"
"1301-0091","Barger Pond",203010101,"Lower Hudson River","b","pond","IR5_impaired","secondary_contact_recreation","IR5_impaired_confirmed","phosphorus","no","yes","impaired-pollutant_confirmed"
"1301-0091","Barger Pond",203010101,"Lower Hudson River","b","pond","IR5_impaired","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0091","Barger Pond",203010101,"Lower Hudson River","b","pond","IR5_impaired","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0126","Lake Tompkins",203010101,"Lower Hudson River","b","pond","IR3_needs-verification","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0126","Lake Tompkins",203010101,"Lower Hudson River","b","pond","IR3_needs-verification","fishing","IR3_unassessed","ammonia","no","yes","unassessed"
"1301-0126","Lake Tompkins",203010101,"Lower Hudson River","b","pond","IR3_needs-verification","primary_contact_recreation","IR3_impaired_unconfirmed","phosphorus","no","yes","impaired_unconfirmed"
"1301-0126","Lake Tompkins",203010101,"Lower Hudson River","b","pond","IR3_needs-verification","secondary_contact_recreation","IR3_impaired_unconfirmed","phosphorus","no","yes","impaired_unconfirmed"
"1301-0126","Lake Tompkins",203010101,"Lower Hudson River","b","pond","IR3_needs-verification","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0126","Lake Tompkins",203010101,"Lower Hudson River","b","pond","IR3_needs-verification","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0140","Wallace Pond",203010101,"Lower Hudson River","b","pond","IR5_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0140","Wallace Pond",203010101,"Lower Hudson River","b","pond","IR5_impaired","fishing","IR3_unassessed","No_Data","no","yes","unassessed"
"1301-0140","Wallace Pond",203010101,"Lower Hudson River","b","pond","IR5_impaired","primary_contact_recreation","IR3_unassessed","No_Data","no","yes","unassessed"
"1301-0140","Wallace Pond",203010101,"Lower Hudson River","b","pond","IR5_impaired","secondary_contact_recreation","IR5_impaired_confirmed","phosphorus","yes","no","unassessed"
"1301-0140","Wallace Pond",203010101,"Lower Hudson River","b","pond","IR5_impaired","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0140","Wallace Pond",203010101,"Lower Hudson River","b","pond","IR5_impaired","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0142","Lake Celeste",203010101,"Lower Hudson River","b","pond","IR3_unassessed","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0142","Lake Celeste",203010101,"Lower Hudson River","b","pond","IR3_unassessed","fishing","IR3_unassessed","No_Data","no","yes","unassessed"
"1301-0142","Lake Celeste",203010101,"Lower Hudson River","b","pond","IR3_unassessed","primary_contact_recreation","IR3_unassessed","No_Data","no","yes","unassessed"
"1301-0142","Lake Celeste",203010101,"Lower Hudson River","b","pond","IR3_unassessed","secondary_contact_recreation","IR3_unassessed","No_Data","no","yes","unassessed"
"1301-0142","Lake Celeste",203010101,"Lower Hudson River","b","pond","IR3_unassessed","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0142","Lake Celeste",203010101,"Lower Hudson River","b","pond","IR3_unassessed","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0143","Indian Lake",203010101,"Lower Hudson River","a","pond","IR5_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0143","Indian Lake",203010101,"Lower Hudson River","a","pond","IR5_impaired","fishing","IR3_unassessed","ammonia","no","yes","unassessed"
"1301-0143","Indian Lake",203010101,"Lower Hudson River","a","pond","IR5_impaired","primary_contact_recreation","IR5_impaired_confirmed","phosphorus","no","yes","impaired-pollutant_confirmed"
"1301-0143","Indian Lake",203010101,"Lower Hudson River","a","pond","IR5_impaired","secondary_contact_recreation","IR5_impaired_confirmed","phosphorus","no","yes","impaired-pollutant_confirmed"
"1301-0143","Indian Lake",203010101,"Lower Hudson River","a","pond","IR5_impaired","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0143","Indian Lake",203010101,"Lower Hudson River","a","pond","IR5_impaired","source_of_water_supply","IR3_impaired_unconfirmed","ammonia","no","yes","impaired_unconfirmed"
"1301-0147","Lake Peekskill",203010101,"Lower Hudson River","b","pond","IR5_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0147","Lake Peekskill",203010101,"Lower Hudson River","b","pond","IR5_impaired","fishing","IR3_unassessed","ammonia","no","yes","unassessed"
"1301-0147","Lake Peekskill",203010101,"Lower Hudson River","b","pond","IR5_impaired","primary_contact_recreation","IR5_impaired_confirmed","phosphorus","no","yes","impaired-pollutant_confirmed"
"1301-0147","Lake Peekskill",203010101,"Lower Hudson River","b","pond","IR5_impaired","secondary_contact_recreation","IR5_impaired_confirmed","phosphorus","no","yes","impaired-pollutant_confirmed"
"1301-0147","Lake Peekskill",203010101,"Lower Hudson River","b","pond","IR5_impaired","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0147","Lake Peekskill",203010101,"Lower Hudson River","b","pond","IR5_impaired","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0149","Lake Mohegan",203010101,"Lower Hudson River","b","pond","IR5_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0149","Lake Mohegan",203010101,"Lower Hudson River","b","pond","IR5_impaired","fishing","IR3_unassessed","ammonia","no","yes","unassessed"
"1301-0149","Lake Mohegan",203010101,"Lower Hudson River","b","pond","IR5_impaired","primary_contact_recreation","IR5_impaired_confirmed","phosphorus","no","yes","impaired-pollutant_confirmed"
"1301-0149","Lake Mohegan",203010101,"Lower Hudson River","b","pond","IR5_impaired","secondary_contact_recreation","IR5_impaired_confirmed","phosphorus","yes","yes","impaired-pollutant_confirmed"
"1301-0149","Lake Mohegan",203010101,"Lower Hudson River","b","pond","IR5_impaired","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0149","Lake Mohegan",203010101,"Lower Hudson River","b","pond","IR5_impaired","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0156","Lake Ossi",203010101,"Lower Hudson River","b","pond","IR3_unassessed","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0156","Lake Ossi",203010101,"Lower Hudson River","b","pond","IR3_unassessed","fishing","IR3_unassessed","No_Data","no","yes","unassessed"
"1301-0156","Lake Ossi",203010101,"Lower Hudson River","b","pond","IR3_unassessed","primary_contact_recreation","IR3_unassessed","No_Data","no","yes","unassessed"
"1301-0156","Lake Ossi",203010101,"Lower Hudson River","b","pond","IR3_unassessed","secondary_contact_recreation","IR3_unassessed","No_Data","no","yes","unassessed"
"1301-0156","Lake Ossi",203010101,"Lower Hudson River","b","pond","IR3_unassessed","shellfishing","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0156","Lake Ossi",203010101,"Lower Hudson River","b","pond","IR3_unassessed","source_of_water_supply","not-applicable","not-applicable","no","yes","not-applicable"
"1301-0214","Sepasco Lake",202000611,"Lower Hudson River","b","pond","IR5_impaired","epa_appended_listing","not-applicable","not-applicable","no","yes","not-applicable"
