seg_id,waterbody,huc_10,basin_name,class,water_type,segment_assessment,use,use_assessment,parameter,grandfathered_from_listings,data_supported,stayCALM_param_eval
0105-0009,Lake Erie (Dunkirk Harbor),0412010102,Lake Erie-Niagara River,b,pond,IR5_impaired,secondary_contact_recreation,IR5_impaired_confirmed,fecal_coliform; pcbs,yes,no,unassessed
0105-0009,Lake Erie (Dunkirk Harbor),0412010102,Lake Erie-Niagara River,b,pond,IR5_impaired,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0105-0009,Lake Erie (Dunkirk Harbor),0412010102,Lake Erie-Niagara River,b,pond,IR5_impaired,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0105-0011,Lake Erie (Barcelona Harbor),0412010103,Lake Erie-Niagara River,b,pond,IR5_impaired,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0105-0011,Lake Erie (Barcelona Harbor),0412010103,Lake Erie-Niagara River,b,pond,IR5_impaired,fishing,IR5_impaired_confirmed,pcbs,yes,no,unassessed
0105-0011,Lake Erie (Barcelona Harbor),0412010103,Lake Erie-Niagara River,b,pond,IR5_impaired,primary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
0105-0011,Lake Erie (Barcelona Harbor),0412010103,Lake Erie-Niagara River,b,pond,IR5_impaired,secondary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
0105-0011,Lake Erie (Barcelona Harbor),0412010103,Lake Erie-Niagara River,b,pond,IR5_impaired,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0105-0011,Lake Erie (Barcelona Harbor),0412010103,Lake Erie-Niagara River,b,pond,IR5_impaired,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0105-0014,Silver Creek Reservoir,0412010101,Lake Erie-Niagara River,a,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0105-0014,Silver Creek Reservoir,0412010101,Lake Erie-Niagara River,a,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0105-0014,Silver Creek Reservoir,0412010101,Lake Erie-Niagara River,a,pond,IR3_unassessed,primary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
0105-0014,Silver Creek Reservoir,0412010101,Lake Erie-Niagara River,a,pond,IR3_unassessed,secondary_contact_recreation,IR3_unassessed,No_Data,no,yes,unassessed
0105-0014,Silver Creek Reservoir,0412010101,Lake Erie-Niagara River,a,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0105-0014,Silver Creek Reservoir,0412010101,Lake Erie-Niagara River,a,pond,IR3_unassessed,source_of_water_supply,IR3_unassessed,No_Data,no,yes,unassessed
0105-0021,Fredonia Reservoir,0412010102,Lake Erie-Niagara River,a,pond,IR5_impaired,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0105-0021,Fredonia Reservoir,0412010102,Lake Erie-Niagara River,a,pond,IR5_impaired,fishing,IR5_impaired_confirmed,dissolved_oxygen,no,yes,impaired-pollutant_confirmed
0105-0021,Fredonia Reservoir,0412010102,Lake Erie-Niagara River,a,pond,IR5_impaired,primary_contact_recreation,IR5_impaired_confirmed,dissolved_oxygen,no,yes,impaired-pollutant_confirmed
0105-0021,Fredonia Reservoir,0412010102,Lake Erie-Niagara River,a,pond,IR5_impaired,secondary_contact_recreation,IR5_impaired_confirmed,dissolved_oxygen,no,yes,impaired-pollutant_confirmed
0105-0021,Fredonia Reservoir,0412010102,Lake Erie-Niagara River,a,pond,IR5_impaired,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0105-0021,Fredonia Reservoir,0412010102,Lake Erie-Niagara River,a,pond,IR5_impaired,source_of_water_supply,IR5_impaired_confirmed,dissolved_oxygen; iron; manganese,no,yes,impaired-pollutant_confirmed
0105-0025,Brocton Reservoir,0412010103,Lake Erie-Niagara River,a,pond,IR3_needs-verification,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0105-0025,Brocton Reservoir,0412010103,Lake Erie-Niagara River,a,pond,IR3_needs-verification,fishing,IR3_impaired_unconfirmed,dissolved_oxygen,no,yes,impaired_unconfirmed
0105-0025,Brocton Reservoir,0412010103,Lake Erie-Niagara River,a,pond,IR3_needs-verification,primary_contact_recreation,IR3_impaired_unconfirmed,dissolved_oxygen,no,yes,impaired_unconfirmed
0105-0025,Brocton Reservoir,0412010103,Lake Erie-Niagara River,a,pond,IR3_needs-verification,secondary_contact_recreation,IR3_impaired_unconfirmed,dissolved_oxygen,no,yes,impaired_unconfirmed
0105-0025,Brocton Reservoir,0412010103,Lake Erie-Niagara River,a,pond,IR3_needs-verification,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0105-0025,Brocton Reservoir,0412010103,Lake Erie-Niagara River,a,pond,IR3_needs-verification,source_of_water_supply,IR3_impaired_unconfirmed,dissolved_oxygen; iron; manganese,no,yes,impaired_unconfirmed
0105-0029,Minton Reservoir,0412010103,Lake Erie-Niagara River,a,pond,IR3_needs-verification,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0105-0029,Minton Reservoir,0412010103,Lake Erie-Niagara River,a,pond,IR3_needs-verification,fishing,IR3_stressed_unconfirmed,ph,no,yes,stressed_unconfirmed
0105-0029,Minton Reservoir,0412010103,Lake Erie-Niagara River,a,pond,IR3_needs-verification,primary_contact_recreation,IR3_stressed_unconfirmed,ph,no,yes,stressed_unconfirmed
0105-0029,Minton Reservoir,0412010103,Lake Erie-Niagara River,a,pond,IR3_needs-verification,secondary_contact_recreation,IR3_stressed_unconfirmed,ph,no,yes,stressed_unconfirmed
0105-0029,Minton Reservoir,0412010103,Lake Erie-Niagara River,a,pond,IR3_needs-verification,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0105-0029,Minton Reservoir,0412010103,Lake Erie-Niagara River,a,pond,IR3_needs-verification,source_of_water_supply,IR3_stressed_unconfirmed,arsenic; chloride; magnesium; nitrate_nitrite; ph,no,yes,stressed_unconfirmed
0105-0033,"Lake Erie (Main Lake, South)",0412010103,Lake Erie-Niagara River,a-special,pond,IR5_impaired,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0105-0033,"Lake Erie (Main Lake, South)",0412010103,Lake Erie-Niagara River,a-special,pond,IR5_impaired,fishing,IR5_impaired_confirmed,fecal_coliform; pcbs,yes,no,unassessed
0105-0033,"Lake Erie (Main Lake, South)",0412010103,Lake Erie-Niagara River,a-special,pond,IR5_impaired,primary_contact_recreation,IR5_impaired_confirmed,fecal_coliform; pcbs,yes,no,unassessed
0105-0033,"Lake Erie (Main Lake, South)",0412010103,Lake Erie-Niagara River,a-special,pond,IR5_impaired,secondary_contact_recreation,IR5_impaired_confirmed,fecal_coliform; pcbs,yes,no,unassessed
0105-0033,"Lake Erie (Main Lake, South)",0412010103,Lake Erie-Niagara River,a-special,pond,IR5_impaired,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0105-0033,"Lake Erie (Main Lake, South)",0412010103,Lake Erie-Niagara River,a-special,pond,IR5_impaired,source_of_water_supply,IR3_unassessed,No_Data,no,yes,unassessed
0105-0034,East Mud Lake,0412010101,Lake Erie-Niagara River,c,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0105-0034,East Mud Lake,0412010101,Lake Erie-Niagara River,c,pond,IR3_unassessed,fishing,IR3_unassessed,ammonia,no,yes,unassessed
0105-0034,East Mud Lake,0412010101,Lake Erie-Niagara River,c,pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0105-0034,East Mud Lake,0412010101,Lake Erie-Niagara River,c,pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0105-0034,East Mud Lake,0412010101,Lake Erie-Niagara River,c,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0105-0034,East Mud Lake,0412010101,Lake Erie-Niagara River,c,pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0201-0008,Ischua Creek Reservoir,0501000104,Allegheny River,c(t),pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0201-0008,Ischua Creek Reservoir,0501000104,Allegheny River,c(t),pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0201-0008,Ischua Creek Reservoir,0501000104,Allegheny River,c(t),pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0201-0008,Ischua Creek Reservoir,0501000104,Allegheny River,c(t),pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0201-0008,Ischua Creek Reservoir,0501000104,Allegheny River,c(t),pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0201-0008,Ischua Creek Reservoir,0501000104,Allegheny River,c(t),pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0201-0016,Cuba Lake,0501000104,Allegheny River,b,pond,IR5_impaired,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0201-0016,Cuba Lake,0501000104,Allegheny River,b,pond,IR5_impaired,fishing,IR5_impaired_confirmed,dissolved_oxygen,yes,no,unassessed
0201-0016,Cuba Lake,0501000104,Allegheny River,b,pond,IR5_impaired,primary_contact_recreation,IR5_impaired_confirmed,phosphorus,no,yes,impaired-pollutant_confirmed
0201-0016,Cuba Lake,0501000104,Allegheny River,b,pond,IR5_impaired,secondary_contact_recreation,IR5_impaired_confirmed,phosphorus,no,yes,impaired-pollutant_confirmed
0201-0016,Cuba Lake,0501000104,Allegheny River,b,pond,IR5_impaired,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0201-0016,Cuba Lake,0501000104,Allegheny River,b,pond,IR5_impaired,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0201-0020,Case Lake,0501000104,Allegheny River,c(t),pond,IR5_impaired,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0201-0020,Case Lake,0501000104,Allegheny River,c(t),pond,IR5_impaired,fishing,IR3_impaired_unconfirmed,dissolved_oxygen,no,yes,impaired_unconfirmed
0201-0020,Case Lake,0501000104,Allegheny River,c(t),pond,IR5_impaired,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0201-0020,Case Lake,0501000104,Allegheny River,c(t),pond,IR5_impaired,secondary_contact_recreation,IR5_impaired_confirmed,phosphorus,yes,no,unassessed
0201-0020,Case Lake,0501000104,Allegheny River,c(t),pond,IR5_impaired,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0201-0020,Case Lake,0501000104,Allegheny River,c(t),pond,IR5_impaired,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0201-0023,Allegheny River/Reservoir,0501000112,Allegheny River,b,pond,IR5_impaired,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0201-0023,Allegheny River/Reservoir,0501000112,Allegheny River,b,pond,IR5_impaired,fishing,IR3_impaired_unconfirmed,dissolved_oxygen; ph,no,yes,impaired_unconfirmed
0201-0023,Allegheny River/Reservoir,0501000112,Allegheny River,b,pond,IR5_impaired,primary_contact_recreation,IR3_impaired_unconfirmed,dissolved_oxygen; ph; phosphorus,no,yes,impaired_unconfirmed
0201-0023,Allegheny River/Reservoir,0501000112,Allegheny River,b,pond,IR5_impaired,secondary_contact_recreation,IR5_impaired_confirmed,phosphorus,yes,no,impaired_unconfirmed
0201-0023,Allegheny River/Reservoir,0501000112,Allegheny River,b,pond,IR5_impaired,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0201-0023,Allegheny River/Reservoir,0501000112,Allegheny River,b,pond,IR5_impaired,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0201-0030,Quaker Lake,0501000112,Allegheny River,b(t),pond,IR3_needs-verification,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0201-0030,Quaker Lake,0501000112,Allegheny River,b(t),pond,IR3_needs-verification,fishing,IR3_impaired_unconfirmed,dissolved_oxygen; ph,no,yes,impaired_unconfirmed
0201-0030,Quaker Lake,0501000112,Allegheny River,b(t),pond,IR3_needs-verification,primary_contact_recreation,IR3_impaired_unconfirmed,dissolved_oxygen; ph,no,yes,impaired_unconfirmed
0201-0030,Quaker Lake,0501000112,Allegheny River,b(t),pond,IR3_needs-verification,secondary_contact_recreation,IR3_impaired_unconfirmed,dissolved_oxygen; ph,no,yes,impaired_unconfirmed
0201-0030,Quaker Lake,0501000112,Allegheny River,b(t),pond,IR3_needs-verification,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0201-0030,Quaker Lake,0501000112,Allegheny River,b(t),pond,IR3_needs-verification,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0201-0033,Red House Lake,0501000108,Allegheny River,b,pond,IR5_impaired,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0201-0033,Red House Lake,0501000108,Allegheny River,b,pond,IR5_impaired,fishing,IR5_impaired_confirmed,dissolved_oxygen; ph,no,yes,impaired-pollutant_confirmed
0201-0033,Red House Lake,0501000108,Allegheny River,b,pond,IR5_impaired,primary_contact_recreation,IR5_impaired_confirmed,dissolved_oxygen; ph,no,yes,impaired-pollutant_confirmed
0201-0033,Red House Lake,0501000108,Allegheny River,b,pond,IR5_impaired,secondary_contact_recreation,IR5_impaired_confirmed,dissolved_oxygen; ph,no,yes,impaired-pollutant_confirmed
0201-0033,Red House Lake,0501000108,Allegheny River,b,pond,IR5_impaired,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0201-0033,Red House Lake,0501000108,Allegheny River,b,pond,IR5_impaired,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0201-0035,Linlyco/Club Pond,0501000108,Allegheny River,b(t),pond,IR5_impaired,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0201-0035,Linlyco/Club Pond,0501000108,Allegheny River,b(t),pond,IR5_impaired,fishing,IR3_impaired_unconfirmed,dissolved_oxygen; ph,no,yes,impaired_unconfirmed
0201-0035,Linlyco/Club Pond,0501000108,Allegheny River,b(t),pond,IR5_impaired,primary_contact_recreation,IR3_impaired_unconfirmed,dissolved_oxygen; ph; phosphorus,no,yes,impaired_unconfirmed
0201-0035,Linlyco/Club Pond,0501000108,Allegheny River,b(t),pond,IR5_impaired,secondary_contact_recreation,IR5_impaired_confirmed,phosphorus,yes,no,impaired_unconfirmed
0201-0035,Linlyco/Club Pond,0501000108,Allegheny River,b(t),pond,IR5_impaired,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0201-0035,Linlyco/Club Pond,0501000108,Allegheny River,b(t),pond,IR5_impaired,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0201-0048,Vee Pond,0501000105,Allegheny River,c,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0201-0048,Vee Pond,0501000105,Allegheny River,c,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0201-0048,Vee Pond,0501000105,Allegheny River,c,pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0201-0048,Vee Pond,0501000105,Allegheny River,c,pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0201-0048,Vee Pond,0501000105,Allegheny River,c,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0201-0048,Vee Pond,0501000105,Allegheny River,c,pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0201-0064,Stephens Lake,0501000105,Allegheny River,c,pond,IR3_unassessed,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0201-0064,Stephens Lake,0501000105,Allegheny River,c,pond,IR3_unassessed,fishing,IR3_unassessed,No_Data,no,yes,unassessed
0201-0064,Stephens Lake,0501000105,Allegheny River,c,pond,IR3_unassessed,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0201-0064,Stephens Lake,0501000105,Allegheny River,c,pond,IR3_unassessed,secondary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0201-0064,Stephens Lake,0501000105,Allegheny River,c,pond,IR3_unassessed,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0201-0064,Stephens Lake,0501000105,Allegheny River,c,pond,IR3_unassessed,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0201-0072,Allegheny River/Reservoir,0501000108,Allegheny River,b,pond,IR3_needs-verification,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0201-0072,Allegheny River/Reservoir,0501000108,Allegheny River,b,pond,IR3_needs-verification,fishing,IR3_fully-supported_unconfirmed,ammonia; dissolved_oxygen; ph,no,yes,fully-supported_unconfirmed
0201-0072,Allegheny River/Reservoir,0501000108,Allegheny River,b,pond,IR3_needs-verification,primary_contact_recreation,IR3_impaired_unconfirmed,phosphorus,no,yes,impaired_unconfirmed
0201-0072,Allegheny River/Reservoir,0501000108,Allegheny River,b,pond,IR3_needs-verification,secondary_contact_recreation,IR3_impaired_unconfirmed,phosphorus,no,yes,impaired_unconfirmed
0201-0072,Allegheny River/Reservoir,0501000108,Allegheny River,b,pond,IR3_needs-verification,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0201-0072,Allegheny River/Reservoir,0501000108,Allegheny River,b,pond,IR3_needs-verification,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0201-0073,Beaver (Alma) Lake,0501000102,Allegheny River,c,pond,IR5_impaired,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0201-0073,Beaver (Alma) Lake,0501000102,Allegheny River,c,pond,IR5_impaired,fishing,IR3_impaired_unconfirmed,ph,no,yes,impaired_unconfirmed
0201-0073,Beaver (Alma) Lake,0501000102,Allegheny River,c,pond,IR5_impaired,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
0201-0073,Beaver (Alma) Lake,0501000102,Allegheny River,c,pond,IR5_impaired,secondary_contact_recreation,IR5_impaired_confirmed,phosphorus,yes,no,unassessed
0201-0073,Beaver (Alma) Lake,0501000102,Allegheny River,c,pond,IR5_impaired,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0201-0073,Beaver (Alma) Lake,0501000102,Allegheny River,c,pond,IR5_impaired,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0202-0001,Upper Cassadaga Lake,0501000203,Allegheny River,b,pond,IR5_impaired,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0202-0001,Upper Cassadaga Lake,0501000203,Allegheny River,b,pond,IR5_impaired,fishing,IR5_impaired_confirmed,dissolved_oxygen,yes,no,impaired_unconfirmed
0202-0001,Upper Cassadaga Lake,0501000203,Allegheny River,b,pond,IR5_impaired,primary_contact_recreation,IR3_impaired_unconfirmed,dissolved_oxygen,no,yes,impaired_unconfirmed
0202-0001,Upper Cassadaga Lake,0501000203,Allegheny River,b,pond,IR5_impaired,secondary_contact_recreation,IR3_impaired_unconfirmed,dissolved_oxygen,no,yes,impaired_unconfirmed
0202-0001,Upper Cassadaga Lake,0501000203,Allegheny River,b,pond,IR5_impaired,shellfishing,not-applicable,not-applicable,no,yes,not-applicable
0202-0001,Upper Cassadaga Lake,0501000203,Allegheny River,b,pond,IR5_impaired,source_of_water_supply,not-applicable,not-applicable,no,yes,not-applicable
0202-0002,Middle Cassadaga Lake,0501000203,Allegheny River,c,pond,IR5_impaired,epa_appended_listing,not-applicable,not-applicable,no,yes,not-applicable
0202-0002,Middle Cassadaga Lake,0501000203,Allegheny River,c,pond,IR5_impaired,fishing,IR5_impaired_confirmed,phosphorus,yes,no,unassessed
0202-0002,Middle Cassadaga Lake,0501000203,Allegheny River,c,pond,IR5_impaired,primary_contact_recreation,not-applicable,not-applicable,no,yes,not-applicable
