"LAKE_HISTORY_ID","LOCATION_PWL_ID","within_period","use","type","parameter","fraction","units","n_samples_collected","n_years_sampled","n_exceedances","n_years_w_exceedances","n_no_result_value_provided","n_threshold_data_absent","notes","X","waterbody","PWS.ID","PWS.Name","PWS.Type","Primary.Source","Counties.Served","Cities.Served","PopulationServed.Count","Number.of.Facilities","Owner.Type"
"1303WAS0225","1303-0012",TRUE,"fishing","aquatic_chronic","ammonia","total","ug/l",6,1,0,0,0,4,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303WAS0225","1303-0012",FALSE,"source_of_water_supply","health_water-source","sulfate","total","ug/l",2,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303WAS0225","1303-0012",TRUE,"fishing","none","ph","total","ph_units",4,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303WAS0225","1303-0012",FALSE,"source_of_water_supply","health_water-source","chloride","total","ug/l",2,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303WAS0225","1303-0012",FALSE,"fishing","none","ph","total","ph_units",1,1,1,1,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303WAS0225","1303-0012",FALSE,"source_of_water_supply","health_water-source","ammonia","total","ug/l",1,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303WAS0225","1303-0012",TRUE,"source_of_water_supply","aesthetic_water-supply","manganese","total","ug/l",8,1,4,1,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303WAS0225","1303-0012",FALSE,"fishing","none","dissolved_oxygen","dissolved","mg/l",1,1,2,1,0,0,"n_exceedances may not be intiutive for this parameter because there are multiple components to the WQS. n_exceedances may be greater than n_samples_collected if a single sample was marked as an exceedance for multiple components of the WQS.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303WAS0225","1303-0012",TRUE,"source_of_water_supply","health_water-source","chloride","total","ug/l",8,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303WAS0225","1303-0012",TRUE,"source_of_water_supply","health_water-source","arsenic","total","ug/l",4,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303WAS0225","1303-0012",FALSE,"fishing","aquatic_chronic","ammonia","total","ug/l",1,1,0,0,0,1,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303WAS0225","1303-0012",FALSE,"source_of_water_supply","health_water-source","nitrate_nitrite","total","ug/l",2,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303WAS0225","1303-0012",TRUE,"source_of_water_supply","health_water-source","ammonia","total","ug/l",6,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303WAS0225","1303-0012",TRUE,"source_of_water_supply","health_water-source","nitrate_nitrite","total","ug/l",8,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303WAS0225","1303-0012",TRUE,"fishing","none","dissolved_oxygen","dissolved","mg/l",4,1,8,1,0,0,"n_exceedances may not be intiutive for this parameter because there are multiple components to the WQS. n_exceedances may be greater than n_samples_collected if a single sample was marked as an exceedance for multiple components of the WQS.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303WAS0225","1303-0012",TRUE,"source_of_water_supply","aesthetic_water-supply","iron","total","ug/l",8,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303WAS0225","1303-0012",FALSE,"source_of_water_supply","aesthetic_water-supply","manganese","total","ug/l",2,1,1,1,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303WAS0225","1303-0012",TRUE,"source_of_water_supply","health_water-source","sulfate","total","ug/l",8,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303WAS0225","1303-0012",FALSE,"source_of_water_supply","health_water-source","magnesium","total","ug/l",2,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303WAS0225","1303-0012",FALSE,"source_of_water_supply","aesthetic_water-supply","iron","total","ug/l",2,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304BEA0345A","1304-0017",TRUE,"fishing","none","dissolved_oxygen","dissolved","mg/l",8,3,8,3,0,0,"n_exceedances may not be intiutive for this parameter because there are multiple components to the WQS. n_exceedances may be greater than n_samples_collected if a single sample was marked as an exceedance for multiple components of the WQS.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304BEA0345A","1304-0017",TRUE,"source_of_water_supply","health_water-source","ammonia","total","ug/l",12,3,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304BEA0345A","1304-0017",TRUE,"secondary_contact_recreation","recreation","phosphorus","total","ug/l",5,2,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304BEA0345A","1304-0017",TRUE,"primary_contact_recreation","recreation","phosphorus","total","ug/l",5,2,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304BEA0345A","1304-0017",TRUE,"source_of_water_supply","health_water-source","copper","total","ug/l",1,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304BEA0345A","1304-0017",TRUE,"source_of_water_supply","aesthetic_water-supply","iron","total","ug/l",7,2,4,2,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304BEA0345A","1304-0017",TRUE,"source_of_water_supply","health_water-source","nitrite","total","ug/l",6,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304BEA0345A","1304-0017",TRUE,"fishing","none","ph","total","ph_units",8,3,5,3,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304BEA0345A","1304-0017",TRUE,"source_of_water_supply","health_water-source","sulfate","total","ug/l",14,3,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304BEA0345A","1304-0017",TRUE,"fishing","aquatic_chronic","nitrite","total","ug/l",6,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304BEA0345A","1304-0017",TRUE,"fishing","aquatic_chronic","ammonia","total","ug/l",12,3,0,0,0,11,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304BEA0345A","1304-0017",TRUE,"source_of_water_supply","health_water-source","arsenic","total","ug/l",7,2,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304BEA0345A","1304-0017",TRUE,"source_of_water_supply","aesthetic_water-supply","manganese","total","ug/l",7,2,1,1,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304BEA0345A","1304-0017",TRUE,"source_of_water_supply","health_water-source","chloride","total","ug/l",6,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304BEA0345A","1304-0017",TRUE,"source_of_water_supply","health_water-source","nitrate_nitrite","total","ug/l",11,3,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304BEA0345A","1304-0017",TRUE,"source_of_water_supply","health_water-source","nitrate","total","ug/l",6,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304BEA0345A","1304-0017",TRUE,"source_of_water_supply","health_water-source","magnesium","total","ug/l",6,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306GLE0668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306HIG0492","1306-0060",FALSE,"source_of_water_supply","health_water-source","nitrate_nitrite","total","ug/l",72,5,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306HIG0492","1306-0060",FALSE,"fishing","aquatic_chronic","nitrite","total","ug/l",18,2,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306HIG0492","1306-0060",FALSE,"source_of_water_supply","health_water-source","ammonia","total","ug/l",80,5,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306HIG0492","1306-0060",FALSE,"source_of_water_supply","health_water-source","arsenic","total","ug/l",1,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306HIG0492","1306-0060",TRUE,"fishing","none","dissolved_oxygen","dissolved","mg/l",7,1,9,1,0,0,"n_exceedances may not be intiutive for this parameter because there are multiple components to the WQS. n_exceedances may be greater than n_samples_collected if a single sample was marked as an exceedance for multiple components of the WQS.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306HIG0492","1306-0060",FALSE,"source_of_water_supply","health_water-source","nitrite","total","ug/l",18,2,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306HIG0492","1306-0060",TRUE,"source_of_water_supply","health_water-source","ammonia","total","ug/l",8,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306HIG0492","1306-0060",TRUE,"source_of_water_supply","aesthetic_water-supply","iron","total","ug/l",2,1,2,1,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306HIG0492","1306-0060",TRUE,"primary_contact_recreation","recreation","phosphorus","total","ug/l",6,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306HIG0492","1306-0060",FALSE,"primary_contact_recreation","recreation","phosphorus","total","ug/l",60,5,5,5,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306HIG0492","1306-0060",TRUE,"source_of_water_supply","health_water-source","nitrate_nitrite","total","ug/l",8,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306HIG0492","1306-0060",TRUE,"fishing","aquatic_chronic","ammonia","total","ug/l",8,1,0,0,0,6,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306HIG0492","1306-0060",FALSE,"secondary_contact_recreation","recreation","phosphorus","total","ug/l",60,5,5,5,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306HIG0492","1306-0060",FALSE,"fishing","aquatic_chronic","ammonia","total","ug/l",80,5,0,0,0,80,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306HIG0492","1306-0060",FALSE,"source_of_water_supply","aesthetic_water-supply","iron","total","ug/l",2,1,1,1,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306HIG0492","1306-0060",TRUE,"fishing","none","ph","total","ph_units",7,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306HIG0492","1306-0060",TRUE,"source_of_water_supply","aesthetic_water-supply","manganese","total","ug/l",2,1,1,1,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306HIG0492","1306-0060",FALSE,"source_of_water_supply","aesthetic_water-supply","manganese","total","ug/l",2,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306HIG0492","1306-0060",TRUE,"source_of_water_supply","health_water-source","sulfate","total","ug/l",14,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306HIG0492","1306-0060",TRUE,"secondary_contact_recreation","recreation","phosphorus","total","ug/l",6,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306HIG0492","1306-0060",TRUE,"source_of_water_supply","health_water-source","arsenic","total","ug/l",2,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306MIL0515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306MON0598","1306-0075",TRUE,"source_of_water_supply","health_water-source","nitrate_nitrite","total","ug/l",5,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306MON0598","1306-0075",FALSE,"secondary_contact_recreation","recreation","phosphorus","total","ug/l",30,5,3,3,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306MON0598","1306-0075",TRUE,"source_of_water_supply","aesthetic_water-supply","iron","total","ug/l",1,1,1,1,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306MON0598","1306-0075",TRUE,"fishing","aquatic_chronic","ammonia","total","ug/l",3,1,0,0,0,3,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306MON0598","1306-0075",TRUE,"fishing","none","ph","total","ph_units",4,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306MON0598","1306-0075",TRUE,"primary_contact_recreation","recreation","phosphorus","total","ug/l",3,1,1,1,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306MON0598","1306-0075",FALSE,"source_of_water_supply","health_water-source","ammonia","total","ug/l",37,5,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306MON0598","1306-0075",FALSE,"fishing","aquatic_chronic","nitrite","total","ug/l",9,2,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306MON0598","1306-0075",FALSE,"source_of_water_supply","health_water-source","nitrate_nitrite","total","ug/l",33,5,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306MON0598","1306-0075",FALSE,"source_of_water_supply","health_water-source","arsenic","total","ug/l",1,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306MON0598","1306-0075",FALSE,"source_of_water_supply","health_water-source","nitrite","total","ug/l",9,2,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306MON0598","1306-0075",FALSE,"primary_contact_recreation","recreation","phosphorus","total","ug/l",30,5,3,3,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306MON0598","1306-0075",FALSE,"source_of_water_supply","aesthetic_water-supply","iron","total","ug/l",1,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306MON0598","1306-0075",TRUE,"source_of_water_supply","aesthetic_water-supply","manganese","total","ug/l",1,1,1,1,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306MON0598","1306-0075",TRUE,"secondary_contact_recreation","recreation","phosphorus","total","ug/l",3,1,1,1,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306MON0598","1306-0075",TRUE,"source_of_water_supply","health_water-source","sulfate","total","ug/l",7,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306MON0598","1306-0075",FALSE,"fishing","aquatic_chronic","ammonia","total","ug/l",37,5,0,0,0,37,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306MON0598","1306-0075",TRUE,"fishing","none","dissolved_oxygen","dissolved","mg/l",4,1,8,1,0,0,"n_exceedances may not be intiutive for this parameter because there are multiple components to the WQS. n_exceedances may be greater than n_samples_collected if a single sample was marked as an exceedance for multiple components of the WQS.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306MON0598","1306-0075",FALSE,"source_of_water_supply","aesthetic_water-supply","manganese","total","ug/l",1,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306MON0598","1306-0075",TRUE,"source_of_water_supply","health_water-source","arsenic","total","ug/l",1,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306MON0598","1306-0075",TRUE,"source_of_water_supply","health_water-source","ammonia","total","ug/l",3,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306RON0815A","1306-0003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306SHA0491","1306-0060",FALSE,"source_of_water_supply","health_water-source","ammonia","total","ug/l",80,5,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306SHA0491","1306-0060",FALSE,"source_of_water_supply","health_water-source","arsenic","total","ug/l",1,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306SHA0491","1306-0060",TRUE,"fishing","none","dissolved_oxygen","dissolved","mg/l",7,1,9,1,0,0,"n_exceedances may not be intiutive for this parameter because there are multiple components to the WQS. n_exceedances may be greater than n_samples_collected if a single sample was marked as an exceedance for multiple components of the WQS.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306SHA0491","1306-0060",TRUE,"source_of_water_supply","health_water-source","sulfate","total","ug/l",14,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306SHA0491","1306-0060",TRUE,"secondary_contact_recreation","recreation","phosphorus","total","ug/l",6,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306SHA0491","1306-0060",TRUE,"source_of_water_supply","health_water-source","arsenic","total","ug/l",2,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306SHA0491","1306-0060",TRUE,"fishing","none","ph","total","ph_units",7,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306SHA0491","1306-0060",FALSE,"source_of_water_supply","aesthetic_water-supply","iron","total","ug/l",2,1,1,1,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306SHA0491","1306-0060",TRUE,"primary_contact_recreation","recreation","phosphorus","total","ug/l",6,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306SHA0491","1306-0060",FALSE,"primary_contact_recreation","recreation","phosphorus","total","ug/l",60,5,5,5,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306SHA0491","1306-0060",TRUE,"source_of_water_supply","health_water-source","nitrate_nitrite","total","ug/l",8,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306SHA0491","1306-0060",TRUE,"fishing","aquatic_chronic","ammonia","total","ug/l",8,1,0,0,0,6,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306SHA0491","1306-0060",FALSE,"secondary_contact_recreation","recreation","phosphorus","total","ug/l",60,5,5,5,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306SHA0491","1306-0060",FALSE,"fishing","aquatic_chronic","ammonia","total","ug/l",80,5,0,0,0,80,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306SHA0491","1306-0060",TRUE,"source_of_water_supply","aesthetic_water-supply","manganese","total","ug/l",2,1,1,1,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306SHA0491","1306-0060",FALSE,"source_of_water_supply","aesthetic_water-supply","manganese","total","ug/l",2,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306SHA0491","1306-0060",FALSE,"fishing","aquatic_chronic","nitrite","total","ug/l",18,2,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306SHA0491","1306-0060",FALSE,"source_of_water_supply","health_water-source","nitrite","total","ug/l",18,2,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306SHA0491","1306-0060",TRUE,"source_of_water_supply","health_water-source","ammonia","total","ug/l",8,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306SHA0491","1306-0060",TRUE,"source_of_water_supply","aesthetic_water-supply","iron","total","ug/l",2,1,2,1,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306SHA0491","1306-0060",FALSE,"source_of_water_supply","health_water-source","nitrate_nitrite","total","ug/l",72,5,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306UWB0683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306UWB6000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306UWB6070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1307ASH0848","1307-0004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1307COO0839","1307-0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Cooper Lake","NY5503374","KINGSTON (CITY) WATER DISTRICT","Community water system","Surface water","Ulster","KINGSTON (C)",24000,13,"Local government"
"1307KIN0837","1307-0020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1307KIN0837A","1307-0021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,"Kingston Reservoir 4","","","","","","",NA,NA,""
"1307KIN0838A","1307-0020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1307SAU0834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1308TAG0869","1308-0014",FALSE,"secondary_contact_recreation","recreation","phosphorus","total","ug/l",2,2,1,1,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1308TAG0869","1308-0014",FALSE,"primary_contact_recreation","recreation","phosphorus","total","ug/l",2,2,1,1,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309BAS0950A","1309-0001",FALSE,"secondary_contact_recreation","recreation","phosphorus","total","ug/l",4,1,1,1,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309BAS0950A","1309-0001",FALSE,"source_of_water_supply","health_water-source","nitrate_nitrite","total","ug/l",5,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309BAS0950A","1309-0001",TRUE,"source_of_water_supply","health_water-source","arsenic","total","ug/l",6,2,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309BAS0950A","1309-0001",TRUE,"fishing","aquatic_chronic","ammonia","total","ug/l",12,2,0,0,0,8,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309BAS0950A","1309-0001",TRUE,"source_of_water_supply","health_water-source","nitrate","total","ug/l",1,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309BAS0950A","1309-0001",TRUE,"source_of_water_supply","health_water-source","nitrite","total","ug/l",1,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309BAS0950A","1309-0001",TRUE,"source_of_water_supply","aesthetic_water-supply","iron","total","ug/l",10,2,1,1,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309BAS0950A","1309-0001",TRUE,"source_of_water_supply","health_water-source","chloride","total","ug/l",4,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309BAS0950A","1309-0001",FALSE,"primary_contact_recreation","recreation","phosphorus","total","ug/l",4,1,1,1,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309BAS0950A","1309-0001",FALSE,"source_of_water_supply","health_water-source","ammonia","total","ug/l",5,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309BAS0950A","1309-0001",TRUE,"fishing","aquatic_chronic","nitrite","total","ug/l",1,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309BAS0950A","1309-0001",TRUE,"source_of_water_supply","aesthetic_water-supply","manganese","total","ug/l",9,2,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309BAS0950A","1309-0001",TRUE,"fishing","none","dissolved_oxygen","dissolved","mg/l",7,2,4,2,0,0,"n_exceedances may not be intiutive for this parameter because there are multiple components to the WQS. n_exceedances may be greater than n_samples_collected if a single sample was marked as an exceedance for multiple components of the WQS.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309BAS0950A","1309-0001",TRUE,"source_of_water_supply","health_water-source","ammonia","total","ug/l",12,2,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309BAS0950A","1309-0001",TRUE,"primary_contact_recreation","recreation","phosphorus","total","ug/l",8,2,2,2,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309BAS0950A","1309-0001",TRUE,"source_of_water_supply","health_water-source","sulfate","total","ug/l",12,2,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309BAS0950A","1309-0001",FALSE,"fishing","aquatic_chronic","ammonia","total","ug/l",5,1,0,0,0,5,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309BAS0950A","1309-0001",TRUE,"secondary_contact_recreation","recreation","phosphorus","total","ug/l",8,2,2,2,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309BAS0950A","1309-0001",TRUE,"source_of_water_supply","health_water-source","nitrate_nitrite","total","ug/l",13,2,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309BAS0950A","1309-0001",TRUE,"fishing","none","ph","total","ph_units",6,2,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309HOL0913","1309-0007",TRUE,"fishing","none","ph","total","ph_units",5,2,1,1,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309HOL0913","1309-0007",TRUE,"source_of_water_supply","health_water-source","arsenic","total","ug/l",1,1,0,0,0,0,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309HOL0913","1309-0007",TRUE,"fishing","aquatic_chronic","ammonia","total","ug/l",6,2,0,0,0,4,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309HOL0913","1309-0007",TRUE,"fishing","none","dissolved_oxygen","dissolved","mg/l",5,2,8,2,0,0,"n_exceedances may not be intiutive for this parameter because there are multiple components to the WQS. n_exceedances may be greater than n_samples_collected if a single sample was marked as an exceedance for multiple components of the WQS.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
